appid,name,tags,price,reviews,reviewScore,copiesSold,revenue,followers,genres
386940,Ultimate Chicken Horse,"['Multiplayer', 'Party', 'Funny', 'Platformer', 'Local Co-Op', 'Party Game', 'PvP', 'Local Multiplayer', 'Level Editor', 'Precision Platformer', '4 Player Local', 'Online Co-Op', 'Casual', 'Competitive', 'Family Friendly', 'Parkour', '2D', 'Cute', 'Action', '2D Platformer']",14.99,41404,96,2840000,19734661,117745,"['Action', 'Casual', 'Indie']"
2567870,Chained Together,"['Co-op', 'Adventure', 'Casual', 'Platformer', 'Simulation', 'Puzzle Platformer', 'Action-Adventure', '3D Platformer', 'Third Person', 'Exploration', 'Funny', 'Online Co-Op', 'Multiplayer', 'Mystery', 'Post-apocalyptic', 'Emotional', 'Physics', 'Surreal', 'Choices Matter', 'Controller']",4.99,40775,89,5926532,23876356,69225,"['Adventure', 'Casual', 'Indie', 'Simulation']"
1599600,PlateUp!,"['Co-op', 'Management', 'Cooking', 'Roguelite', 'Building', 'Local Co-Op', 'Roguelike', 'Cute', 'Procedural Generation', 'Funny', 'Base Building', 'Casual', '4 Player Local', 'Controller', 'Online Co-Op', 'Strategy', 'Action Roguelike', 'Top-Down', 'Singleplayer', 'Action']",19.99,18995,96,1616239,18691074,37842,"['Action', 'Casual', 'Indie', 'Strategy']"
747660,Five Nights at Freddy's: Security Breach,"['Horror', 'Singleplayer', 'Survival Horror', 'Robots', 'Multiple Endings', 'Stealth', 'First-Person', 'Exploration', '3D', 'Action', 'Adventure', 'Story Rich', 'Indie', 'Artificial Intelligence', 'Thriller', 'Action-Adventure', 'Colorful', 'Family Friendly', 'Cartoony', 'Atmospheric']",39.99,59553,86,697633,18381395,105748,"['Action', 'Adventure', 'Indie']"
382310,Eco,"['Early Access', 'Simulation', 'Building', 'Sandbox', 'Economy', 'Open World Survival Craft', 'Immersive Sim', 'Nature', 'Multiplayer', 'Base Building', 'Open World', 'Crafting', 'Trading', 'Transportation', 'Science', 'Education', 'Resource Management', 'Political Sim', 'Survival', 'Stylized']",29.99,12215,82,696332,18107589,191506,"['Indie', 'Simulation', 'Early Access']"
1432860,Sun Haven,"['Farming Sim', 'Pixel Graphics', 'Multiplayer', 'RPG', 'Life Sim', 'Dating Sim', 'Character Customization', 'Relaxing', 'Adventure', 'Crafting', 'Agriculture', 'Fantasy', 'Singleplayer', 'Magic', 'Simulation', 'Exploration', 'Mining', 'Combat', 'Fishing', 'Cooking']",24.99,17951,88,893864,15468088,91540,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1273400,Construction Simulator,"['Simulation', 'Multiplayer', 'Building', 'Online Co-Op', 'Relaxing', 'Open World', 'Realistic', 'Driving', 'Education', 'Immersive Sim', 'Transportation', 'Automobile Sim', 'Physics', 'First-Person', 'Casual', 'Third Person', 'City Builder', 'Family Friendly', 'Singleplayer', 'Female Protagonist']",34.99,8856,82,667419,17681460,52668,"['Casual', 'Simulation']"
359870,FINAL FANTASY X/X-2 HD Remaster,"['JRPG', 'Turn-Based Combat', 'Story Rich', 'RPG', 'Great Soundtrack', 'Fantasy', 'Singleplayer', 'Classic', 'Adventure', 'Turn-Based', 'Atmospheric', 'Romance', 'Female Protagonist', 'Anime', 'Linear', 'Remake', 'Action', 'Open World', 'Puzzle', 'Sci-fi']",29.99,17793,90,985372,17027515,102934,['RPG']
692850,Bloodstained: Ritual of the Night,"['Metroidvania', 'RPG', 'Female Protagonist', 'Action', 'Adventure', 'Anime', 'Side Scroller', '2.5D', 'Platformer', 'Great Soundtrack', 'Dark Fantasy', 'Gothic', 'Exploration', 'Singleplayer', 'Crafting', '2D', 'Difficult', 'Nudity', 'Indie', 'Sexual Content']",39.99,37292,94,776403,16765368,105583,"['Action', 'Adventure', 'RPG']"
675010,MudRunner,"['Offroad', 'Simulation', 'Automobile Sim', 'Multiplayer', 'Driving', 'Realistic', 'Physics', 'Open World', 'Co-op', 'Online Co-Op', 'Mod', 'Moddable', 'Singleplayer', 'Sandbox', 'Racing', 'Exploration', 'Adventure', 'Atmospheric', 'First-Person', 'Third Person']",19.99,32770,91,1694992,17075225,110045,['Simulation']
834910,ATLAS,"['Survival', 'Open World', 'Pirates', 'Sailing', 'Adventure', 'Massively Multiplayer', 'Crafting', 'Naval Combat', 'Early Access', 'Online Co-Op', 'Multiplayer', 'RPG', 'MMORPG', 'Exploration', 'Sandbox', 'Base Building', 'Action', 'PvP', 'Co-op', 'PvE']",29.99,41920,48,908918,16513031,160398,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']"
645630,Car Mechanic Simulator 2018,"['Simulation', 'Automobile Sim', 'Driving', 'Building', 'Realistic', 'Racing', 'Singleplayer', 'Multiplayer', 'First-Person', 'Sandbox', 'Education', 'Crafting', 'Moddable', 'Open World', 'Physics', 'Management', 'Strategy', 'Great Soundtrack', 'Memes', 'Co-op']",19.99,45956,0,2196276,17157167,132409,"['Racing', 'Simulation']"
1307550,Craftopia,"['Open World', 'Crafting', 'Survival', 'Multiplayer', 'Open World Survival Craft', 'Sandbox', 'RPG', 'Building', 'Online Co-Op', 'Action', 'Adventure', 'Early Access', 'Co-op', 'Anime', 'Character Customization', 'Indie', 'Automation', 'Hack and Slash', 'Singleplayer', 'Third Person']",24.99,18938,78,880980,16447611,170434,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
1274570,DEVOUR,"['Horror', 'Online Co-Op', 'Multiplayer', 'Survival Horror', 'Sexual Content', 'Co-op', 'Psychological Horror', 'Dark', 'Survival', 'First-Person', 'Atmospheric', 'VR', 'Indie', 'Difficult', 'Puzzle', 'Gore', 'Singleplayer', 'Violent', 'Action', 'Stealth']",9.99,73172,91,4200745,16092894,83364,['Indie']
322170,Geometry Dash,"['Difficult', 'Music', 'Level Editor', 'Great Soundtrack', 'Precision Platformer', '2D', 'Rhythm', 'Singleplayer', 'Colorful', 'Platformer', 'Character Customization', 'Indie', 'Arcade', 'Side Scroller', 'Family Friendly', 'Action', 'Funny', 'Casual', 'Strategy', 'Adventure']",4.99,358919,94,7814266,15778776,135435,"['Action', 'Indie']"
240720,Getting Over It with Bennett Foddy,"['Psychological Horror', 'Difficult', 'Singleplayer', 'Physics', 'Philosophical', 'Horror', 'Funny', 'Platformer', 'Indie', 'Survival Horror', 'Casual', 'Dark Humor', 'Replay Value', 'Adventure', 'Action', 'Comedy', 'Story Rich', 'Strategy', 'Great Soundtrack', 'Third Person']",7.99,69193,83,3534798,15029686,184869,['Action']
1451190,Undisputed,"['3D Fighter', 'Third Person', '3D', 'Combat', 'Controller', 'Boxing', 'Fighting', 'Sports', 'Realistic', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'Early Access', 'Simulation', 'Action', 'eSports', 'PvE', 'PvP', 'Character Customization', 'Immersive Sim']",49.99,15560,70,502459,15243064,67875,"['Action', 'Simulation', 'Sports']"
690830,Foundation,"['City Builder', 'Medieval', 'Simulation', 'Strategy', 'Sandbox', 'Resource Management', 'Atmospheric', 'Relaxing', 'Management', 'Economy', 'Building', 'Indie', 'Singleplayer', 'Base Building', 'Colony Sim', 'Open World', 'Survival', 'RTS', 'Choices Matter', 'Early Access']",34.99,14512,87,658302,14638153,194468,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
1268750,Starship Troopers: Extermination,"['Online Co-Op', 'Action', 'Sci-fi', 'First-Person', 'FPS', 'Combat', 'Multiplayer', 'Co-op', 'Aliens', 'Arcade', 'PvE', 'Wargame', 'Shooter', 'Space', 'Base Building', 'Arena Shooter', 'Class-Based', 'Early Access', 'Realistic', '3D']",49.99,27262,85,524152,12261195,126837,"['Action', 'Indie']"
880940,Pummel Party,"['Multiplayer', 'Funny', 'Online Co-Op', '4 Player Local', 'Board Game', 'Party Game', 'Minigames', 'Casual', 'Local Multiplayer', 'Co-op', 'Party', 'Local Co-Op', 'Action', 'Indie', 'Comedy', 'Tabletop', 'Controller', 'Gore', 'Colorful', 'Singleplayer']",14.99,49249,89,1597748,13923363,153301,"['Action', 'Casual', 'Indie']"
895400,Deadside,"['Survival', 'FPS', 'Open World Survival Craft', 'Post-apocalyptic', 'PvP', 'Open World', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Base Building', 'First-Person', 'Co-op', 'Action', 'Realistic', 'Crafting', 'Adventure', 'Massively Multiplayer', 'Third Person', 'Online Co-Op', 'Looter Shooter']",24.99,33819,77,891866,12339263,107758,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']"
571740,Golf It!,"['Multiplayer', 'Mini Golf', 'Golf', 'Casual', 'Sports', 'Funny', 'Online Co-Op', 'Singleplayer', 'Simulation', 'Level Editor', 'Indie', 'Early Access', 'Local Multiplayer', 'Sandbox', 'Co-op', 'VR', 'Family Friendly', 'Memes', 'Difficult', 'Strategy']",8.99,26933,91,2623313,13103949,35850,"['Casual', 'Indie', 'Simulation', 'Sports']"
393420,Hurtworld,"['Survival', 'FPS', 'Open World', 'Multiplayer', 'Open World Survival Craft', 'Crafting', 'Building', 'PvP', 'Adventure', 'Sandbox', 'Action', 'Early Access', 'Co-op', 'First-Person', 'Shooter', 'Simulation', 'Third Person', 'Singleplayer', 'Indie', 'Cartoony']",24.99,31023,76,947683,12842830,233720,"['Action', 'Adventure', 'Simulation']"
1017180,The Long Drive,"['Open World', 'Multiplayer', 'Driving', 'Survival', 'Automobile Sim', 'Racing', 'Exploration', 'Post-apocalyptic', 'Adventure', 'Shooter', 'First-Person', 'Simulation', 'Singleplayer', 'Horror', 'Sexual Content', 'Early Access', 'Casual', 'Indie', 'Realistic', 'Psychological Horror']",15.99,37209,0,1276829,13140131,63819,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']"
1987080,Inside the Backrooms,"['Horror', 'Multiplayer', 'Survival Horror', 'Puzzle', 'Psychological Horror', 'Co-op', 'Online Co-Op', 'Adventure', 'Exploration', 'First-Person', 'Atmospheric', 'FPS', '3D', 'Dark', 'Mystery', 'Sci-fi', 'VR', 'Story Rich', 'PvE', 'Early Access']",6.99,41587,84,3053824,12967531,71707,"['Adventure', 'Indie', 'Early Access']"
1029780,Going Medieval,"['RPG', 'Early Access', 'City Builder', 'Colony Sim', 'Singleplayer', 'Strategy', 'Moddable', 'Simulation', 'Economy', 'Sandbox', 'Management', 'Replay Value', 'Procedural Generation', 'Survival', '3D', 'Crafting', 'RTS', 'Base Building', 'Indie', 'Building']",24.99,16842,90,687521,12692763,167404,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
2080690,Sunkenland,"['Early Access', 'Open World Survival Craft', 'Survival', 'Co-op', 'Underwater', 'Multiplayer', 'Base Building', 'Crafting', 'Open World', 'Exploration', 'Adventure', 'Sandbox', 'FPS', 'Post-apocalyptic', 'PvE', 'Shooter', 'Realistic', 'Action', 'Trading', '3D']",19.99,17808,83,874074,13705332,149616,"['Action', 'Indie', 'Early Access']"
1942280,Brotato,"['Roguelike', 'Singleplayer', 'Action Roguelike', 'Sci-fi', 'Bullet Hell', 'Survival', 'Arena Shooter', 'Roguelite', 'Hack and Slash', 'Local Co-Op', 'Replay Value', 'Arcade', 'Multiplayer', 'Casual', 'Top-Down Shooter', 'Action', 'Controller', 'RPG', '2D', 'Co-op']",4.99,85523,97,3976024,12938138,71422,"['Action', 'Casual', 'Indie', 'RPG']"
1062520,Dinkum,"['Early Access', 'Farming Sim', 'Online Co-Op', 'Life Sim', 'Adventure', 'Open World Survival Craft', 'Co-op', 'Building', 'Open World', 'Crafting', 'Exploration', 'Sandbox', 'Agriculture', 'Singleplayer', 'Fishing', 'Hunting', 'Cute', 'Mining', 'Character Customization', 'RPG']",19.99,20135,94,819654,12164721,88078,"['Indie', 'RPG', 'Simulation', 'Early Access']"
1490890,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles,"['Anime', 'Action', '3D Fighter', 'Adventure', 'Action-Adventure', '3D', 'Demons', '2D Fighter', 'Cartoon', 'Colorful', 'Cinematic', 'PvP', 'Comic Book', 'Multiplayer', 'Combat', 'Drama', 'Emotional', 'Controller', 'Foreign', 'Quick-Time Events']",59.99,17581,88,344161,12095802,82630,"['Action', 'Adventure']"
1874880,Arma Reforger,"['Simulation', 'Action', 'Military', 'Shooter', 'Strategy', 'Realistic', 'FPS', 'Sandbox', 'First-Person', 'Real Time Tactics', 'War', 'Tactical', 'Third Person', 'Open World', 'Multiplayer', 'PvE', 'PvP', 'Cold War', '1980s', 'Moddable']",39.99,16176,69,596742,14615092,68889,"['Action', 'Simulation', 'Strategy']"
736220,Squad 44,"['World War II', 'Simulation', 'FPS', 'Military', 'Multiplayer', 'Singleplayer', 'Realistic', 'Massively Multiplayer', 'Action', 'Strategy', 'War', 'First-Person', 'Shooter', 'Indie', 'Historical', 'Tactical', 'Team-Based', 'Violent', 'Co-op', 'Open World']",29.99,21544,76,579384,11661816,162123,"['Action', 'Indie', 'Massively Multiplayer', 'Strategy']"
326460,ShellShock Live,"['Tanks', 'Multiplayer', 'Strategy', '2D', 'Action', 'Turn-Based', 'Shooter', 'Casual', 'Early Access', 'Online Co-Op', 'Massively Multiplayer', 'Indie', 'Colorful', 'Funny', 'Co-op', 'Turn-Based Strategy', 'Singleplayer', 'Physics', 'Great Soundtrack', 'Family Friendly']",9.99,33712,93,2227959,10842440,67555,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']"
1509960,PICO PARK,"['Multiplayer', 'Online Co-Op', 'Puzzle Platformer', 'Co-op', 'Casual', 'Cute', 'Local Co-Op', 'Local Multiplayer', 'Platformer', '2D', 'Action', 'Pixel Graphics', 'Funny', 'Party Game', 'Puzzle', 'Indie', 'Retro', 'Horror', 'Difficult', 'Souls-like']",4.99,25091,91,3249601,11045684,57306,"['Action', 'Casual', 'Indie']"
2881650,Content Warning,"['Online Co-Op', 'Horror', 'Multiplayer', 'Funny', 'First-Person', 'Exploration', 'Psychological Horror', 'Co-op', 'Survival Horror', 'Atmospheric', 'Dungeon Crawler', '3D', 'Adventure', 'Supernatural', 'Time Management', 'Action-Adventure', 'Investigation', 'Mystery', 'Sci-fi', 'Procedural Generation']",7.99,46977,0,2932111,18937206,87026,"['Action', 'Adventure', 'Indie']"
427410,Abiotic Factor,"['Survival', 'Online Co-Op', 'Open World Survival Craft', 'Crafting', 'Early Access', 'Base Building', 'Sci-fi', 'Co-op Campaign', 'Exploration', 'Multiplayer', 'FPS', 'Sandbox', 'First-Person', 'Building', 'Science', 'Simulation', 'PvE', 'Aliens', 'Immersive Sim', 'Adventure']",24.99,18069,96,599596,11747352,84893,"['Action', 'Adventure', 'RPG', 'Simulation', 'Early Access']"
246900,Viscera Cleanup Detail,"['Simulation', 'Gore', 'Multiplayer', 'Co-op', 'First-Person', 'Funny', 'Physics', 'Indie', 'Sci-fi', 'Comedy', 'Horror', 'Space', 'Singleplayer', 'Blood', 'Casual', 'Walking Simulator', 'Sandbox', 'Parody', 'Relaxing', 'Adventure']",12.99,20367,93,1474094,10536681,64643,"['Indie', 'Simulation']"
977950,A Dance of Fire and Ice,"['Rhythm', 'Music', 'Difficult', 'Level Editor', 'Indie', 'Arcade', 'Singleplayer', '2D', 'Fantasy', 'Colorful', 'Psychedelic', 'Casual', 'Action', 'Atmospheric', 'Family Friendly', 'Co-op', 'Multiplayer', 'Great Soundtrack', 'Games Workshop', 'Anime']",5.99,65562,94,2743832,10730560,67639,['Indie']
704850,Thief Simulator,"['Simulation', 'Stealth', 'Singleplayer', 'Crime', 'First-Person', 'Open World', 'Adventure', 'Action', 'Heist', 'Indie', 'Sandbox', 'Funny', 'Realistic', 'Exploration', 'FPS', 'RPG', 'Silent Protagonist', 'Atmospheric', 'Immersive Sim', 'Co-op']",19.99,31421,88,2439257,10312092,117313,"['Action', 'Adventure', 'Indie', 'Simulation']"
330830,Tales from the Borderlands,"['Comedy', 'Adventure', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Episodic', 'Point & Click', 'Funny', 'Choose Your Own Adventure', 'Action', 'Quick-Time Events', 'Atmospheric', 'Great Soundtrack', 'Dark Humor', 'Sci-fi', 'Memes', 'Female Protagonist', 'Visual Novel', 'RPG', 'Casual']",19.99,17021,95,602175,10357981,80915,['Adventure']
559650,Witch It,"['Multiplayer', 'Funny', 'Casual', 'Action', 'Indie', 'Hidden Object', 'Online Co-Op', 'Survival', 'Stealth', 'Co-op', 'Fantasy', 'Early Access', 'First-Person', 'Team-Based', 'Family Friendly', 'PvP', 'Strategy', 'Atmospheric', 'Open World', 'Magic']",19.99,18116,89,1673550,10836935,99340,"['Action', 'Casual', 'Indie']"
1789480,Marauders,"['Early Access', 'Extraction Shooter', 'Looter Shooter', 'PvP', 'Perma Death', 'FPS', 'Shooter', 'First-Person', 'Open World', 'Alternate History', 'Loot', 'Space Sim', 'Realistic', 'Action', 'Space', 'Military', 'Pirates', 'Tactical', 'Atmospheric', 'War']",29.99,19569,74,419404,10538678,87014,"['Action', 'Early Access']"
299740,Miscreated,"['Open World Survival Craft', 'Survival', 'Open World', 'Multiplayer', 'Zombies', 'Post-apocalyptic', 'Crafting', 'Massively Multiplayer', 'PvP', 'Action', 'Co-op', 'Sandbox', 'Early Access', 'Simulation', 'FPS', 'First-Person', 'Horror', 'Indie', 'Walking Simulator', 'Singleplayer']",29.99,31535,66,947446,9979313,198320,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
589290,Holdfast: Nations At War,"['Shooter', 'FPS', 'Multiplayer', 'War', 'Action', 'Military', 'Historical', 'Wargame', 'World War I', 'Tactical', 'Simulation', 'Combat', 'Third-Person Shooter', 'PvP', 'Naval', 'Memes', 'Strategy', 'First-Person', 'Third Person', 'Team-Based']",19.99,23679,90,891283,9953319,87385,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
1331550,Big Ambitions,"['Early Access', 'Management', 'Economy', 'Simulation', 'Capitalism', 'Life Sim', 'Sandbox', 'Singleplayer', 'Time Management', 'Immersive Sim', 'Inventory Management', 'Resource Management', '3D', 'Top-Down', 'Third Person', 'RPG', 'Open World', 'Modern', 'Stylized', 'CRPG']",22.99,9246,93,370787,7017804,57003,"['Indie', 'Simulation', 'Early Access']"
428690,Youtubers Life,"['Management', 'Singleplayer', 'Character Customization', 'Life Sim', 'Casual', 'Simulation', 'Comedy', 'Adventure', 'Memes', 'Family Friendly', 'Funny', 'Time Management', 'Indie', 'Cartoon', 'Resource Management', 'Female Protagonist', 'Strategy', 'Realistic', 'Open World', 'Sandbox']",24.99,13760,0,905149,10273873,86042,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
2321470,Deep Rock Galactic: Survivor,"['Dwarf', 'Action Roguelike', 'Bullet Hell', 'Roguelite', 'Top-Down Shooter', 'PvE', 'Arena Shooter', 'Top-Down', 'Procedural Generation', 'Action', 'Arcade', 'Sci-fi', 'Space', 'Score Attack', 'Singleplayer', 'Aliens', 'Atmospheric', 'Combat', 'Early Access', 'Dark']",9.99,32256,86,1454785,11174561,75415,"['Action', 'Early Access']"
611790,House Party,"['Nudity', 'Mature', 'NSFW', 'Simulation', 'Sandbox', 'Choices Matter', 'Story Rich', 'Adventure', 'Comedy', 'Sexual Content', 'Multiple Endings', '3D', 'Puzzle', 'Cinematic', 'Drama', 'Choose Your Own Adventure', 'Life Sim', 'LGBTQ+', 'Female Protagonist', 'Singleplayer']",24.99,14138,87,846571,9586773,129111,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
1928980,Nightingale,"['Early Access', 'Multiplayer', 'Open World Survival Craft', 'Survival', 'Open World', 'Online Co-Op', 'Building', 'Crafting', 'Co-op', 'Base Building', 'Exploration', 'Adventure', 'RPG', 'First-Person', 'Action', 'Singleplayer', 'PvE', 'Fantasy', 'Realistic', 'Procedural Generation']",29.99,13343,66,448281,10620323,178542,"['Action', 'Adventure', 'RPG', 'Early Access']"
774861,Project Winter,"['Funny', 'Co-op', 'Social Deduction', 'Multiplayer', 'Survival', 'Online Co-Op', 'Team-Based', 'Casual', 'Crafting', 'PvE', 'Action', 'Investigation', 'Indie', 'Controller', 'Character Customization', 'Stylized', 'PvP', 'Snow', 'Exploration', 'Strategy']",9.99,18441,83,1298125,8991307,95730,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
673950,Farm Together,"['Agriculture', 'Multiplayer', 'Simulation', 'Relaxing', 'Online Co-Op', 'Casual', 'Farming Sim', 'Building', 'Co-op', 'Cute', 'Sandbox', 'Singleplayer', 'Character Customization', 'Third Person', 'Cartoony', 'Replay Value', 'Controller', 'Colony Sim', 'Horses', 'Female Protagonist']",19.99,21119,94,720301,8781583,74993,"['Casual', 'Indie', 'Simulation']"
1171690,Wayfinder,"['Action RPG', 'Online Co-Op', 'Loot', 'Dungeon Crawler', 'Third Person', 'Exploration', 'Action', 'RPG', 'Controller', 'Adventure', 'Party-Based RPG', 'Action-Adventure', 'Co-op', 'Open World', 'Singleplayer', 'Fantasy', 'Casual', 'Team-Based', 'Atmospheric', 'Multiplayer']",24.99,22324,47,442961,8098014,106080,"['Action', 'Adventure', 'RPG']"
1012880,60 Seconds! Reatomized,"['2D', 'Choose Your Own Adventure', 'Turn-Based Tactics', 'Exploration', 'Outbreak Sim', 'Dark Humor', 'Immersive Sim', 'Wrestling', 'Difficult', 'Point & Click', 'Life Sim', 'Strategy', 'Text-Based', '3D', 'Dark Comedy', 'Post-apocalyptic', 'Horror', 'Funny', 'Management', 'Survival']",9.99,14686,94,1440340,8509843,27264,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
388410,Darksiders II Deathinitive Edition,"['Action', 'Hack and Slash', 'Adventure', 'RPG', 'Open World', 'Singleplayer', 'Third Person', 'Fantasy', 'Story Rich', 'Puzzle', 'Great Soundtrack', 'Action RPG', 'Dark Fantasy', 'Parkour', 'Loot', 'Spectacle fighter', 'Gore', 'Controller', 'Multiplayer', 'Metroidvania']",29.99,16575,78,1275900,8408051,36061,"['Action', 'Adventure', 'RPG']"
257420,Serious Sam 4,"['Action', 'Gore', 'FPS', 'Co-op', 'Shooter', 'Multiplayer', 'Violent', 'Adventure', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'First-Person', 'Fast-Paced', 'Blood', 'Classic', 'Indie', 'Difficult', 'Arena Shooter', 'Open World', 'Third-Person Shooter']",39.99,14599,83,407815,8043359,60707,"['Action', 'Adventure', 'Indie']"
402710,Osiris: New Dawn,"['Open World Survival Craft', 'Horror', 'Survival', 'Space', 'Open World', 'Multiplayer', 'Sci-fi', 'Building', 'Adventure', 'Crafting', 'Sandbox', 'Exploration', 'Base Building', 'First-Person', 'Co-op', 'Action', 'Space Sim', 'Singleplayer', 'Aliens', 'Indie']",34.99,14757,54,478976,7982072,208606,"['Action', 'Adventure', 'Indie', 'RPG']"
399810,Call of Cthulhu®,"['Lovecraftian', 'Horror', 'Psychological Horror', 'Adventure', 'Detective', 'Atmospheric', 'Story Rich', 'Singleplayer', 'Mystery', 'First-Person', 'RPG', 'Narration', 'Walking Simulator', 'Dark', 'Choices Matter', 'Survival Horror', 'Stealth', 'Gore', 'FPS', 'Open World']",19.99,11112,79,452572,7875345,72902,"['Adventure', 'RPG']"
451340,Gold Mining Simulator,"['Simulation', 'Mining', 'Singleplayer', 'Realistic', 'Open World', 'Indie', 'Driving', 'Sandbox', 'Economy', 'Building', 'First-Person', 'Exploration', 'Strategy', 'Management', 'Automobile Sim', 'Adventure', 'Relaxing', 'Funny', 'Difficult', 'Casual']",19.99,13952,72,677106,7809599,53504,"['Indie', 'Simulation']"
1121640,The Wandering Village,"['Early Access', 'Building', 'RTS', 'City Builder', 'Colony Sim', 'Resource Management', 'Survival', 'Automation', 'Simulation', 'Management', 'Choices Matter', 'Base Building', 'Post-apocalyptic', 'Strategy', 'Roguelike', 'Grand Strategy', 'Atmospheric', 'Sandbox', 'Life Sim', 'Relaxing']",24.99,5106,0,469329,7842507,102528,"['Simulation', 'Strategy', 'Early Access']"
2066020,Soulstone Survivors,"['Action Roguelike', 'Bullet Hell', 'Early Access', 'Roguelite', 'Action RPG', 'Roguelike', 'Top-Down', 'Arcade', 'Action', 'Singleplayer', 'Procedural Generation', 'Score Attack', 'Colorful', 'Controller', 'Dark Fantasy', 'Twin Stick Shooter', 'RPG', 'Crafting', 'Hack and Slash', 'Character Customization']",9.99,19677,91,1078728,8077787,49582,"['Action', 'Indie', 'RPG', 'Early Access']"
593600,PixARK,"['Survival', 'Adventure', 'Open World', 'Massively Multiplayer', 'Multiplayer', 'Sandbox', 'Dinosaurs', 'RPG', 'Action', 'Pixel Graphics', 'Casual', 'Strategy', 'Building', 'Crafting', 'Voxel', 'Co-op', 'Base Building', 'Magic', 'FPS', 'PvP']",39.99,11661,73,540386,8042785,127393,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Strategy']"
1159690,Voidtrain,"['Open World Survival Craft', 'Co-op', 'Survival', 'Multiplayer', 'Base Building', 'Crafting', 'Open World', 'Online Co-Op', 'Adventure', 'First-Person', 'Exploration', 'Building', 'Atmospheric', 'Singleplayer', 'Sandbox', 'Action', 'Simulation', 'Trains', 'Early Access', 'Indie']",29.99,4768,74,339118,7818429,110309,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
903950,Last Oasis,"['Massively Multiplayer', 'Survival', 'Open World', 'Action', 'RPG', 'Adventure', 'Indie', 'Crafting', 'Multiplayer', 'Building', 'Sandbox', 'PvP', 'Early Access', 'Third Person', 'Post-apocalyptic', 'Violent', 'PvE', 'Economy', 'Swordplay', 'MMORPG']",29.99,23636,62,340294,7547187,72233,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']"
1782120,ZERO Sievert,"['Extraction Shooter', 'Survival', 'Post-apocalyptic', 'Looter Shooter', 'Top-Down', 'Shooter', 'Action', 'Open World', 'Pixel Graphics', 'Indie', 'Singleplayer', 'Adventure', 'Early Access', 'Simulation', 'Exploration', 'Loot', 'Strategy', 'Atmospheric', 'Survival Horror', 'Base Building']",19.99,11352,87,514034,8769386,81863,"['Action', 'Adventure', 'Indie']"
625960,Stoneshard,"['RPG', 'Roguelike', 'Strategy', 'Survival', 'Procedural Generation', 'Pixel Graphics', 'Open World Survival Craft', 'Turn-Based', '2D', 'Singleplayer', 'Dungeon Crawler', 'Turn-Based Combat', 'Dark Fantasy', 'Indie', 'Difficult', 'Replay Value', 'Medieval', 'Sandbox', 'Early Access', 'Tabletop']",24.99,26473,75,626704,7662183,138095,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']"
1372280,MELTY BLOOD: TYPE LUMINA,"['Fighting', '2D Fighter', 'Anime', 'Pixel Graphics', 'Vampire', 'Arcade', 'Multiplayer', 'Competitive', 'PvP', 'Story Rich', 'Spectacle fighter', 'eSports', 'Lore-Rich', 'Action', 'Controller', 'Modern', '2D', 'Visual Novel', 'Singleplayer', 'Tutorial']",49.99,8868,88,266893,7251809,42078,['Action']
768200,Smalland: Survive the Wilds,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Base Building', 'Online Co-Op', 'Building', 'Open World', 'Crafting', 'Co-op', 'Exploration', 'Singleplayer', 'Sandbox', 'Adventure', 'RPG', 'Character Customization', 'Action-Adventure', 'Third Person', 'First-Person', 'City Builder', 'Action']",34.99,6748,85,352918,7605413,122608,"['Action', 'Adventure', 'Indie', 'RPG']"
